day_partition,region,country,locations,overall_daily_active,overall_daily_access,overall_monthly_active,overall_monthly_access,stickiness_overall,adoption_daily_overall,adoption_monthly_overall,overall_revenue,core_daily_active,core_daily_access,core_monthly_active,core_monthly_access,stickiness_core,adoption_daily_core,adoption_monthly_core,core_monthly_revenue,premium_daily_active,premium_daily_access,premium_monthly_active,premium_monthly_access,stickiness_premium,adoption_daily_premium,adoption_monthly_premium,premium_activation_revenue,premium_monthly_revenue,custom_websites_daily_active,custom_websites_daily_access,custom_websites_monthly_active,custom_websites_monthly_access,stickiness_custom_websites,adoption_daily_custom_websites,adoption_monthly_custom_websites,custom_website_monthly_revenue,promos_daily_active,promos_daily_access,promos_monthly_active,promos_monthly_access,stickiness_promos,adoption_daily_promos,adoption_monthly_promos,promos_monthly_revenue,basic_insights_daily_active,basic_insights_daily_access,basic_insights_monthly_active,basic_insights_monthly_access,stickiness_basic_insights,adoption_daily_basic_insights,adoption_monthly_basic_insights,basic_insights_monthly_revenue,adv_insights_daily_active,adv_insights_daily_access,adv_insights_monthly_active,adv_insights_monthly_access,stickiness_adv_insights,adoption_daily_adv_insights,adoption_monthly_adv_insights,adv_insights_annual_revenue,super_insights_daily_active,super_insights_daily_access,super_insights_monthly_active,super_insights_monthly_access,stickiness_super_insights,adoption_daily_super_insights,adoption_monthly_super_insights,super_insights_revenue
2022-02-18,Region 1,Country 13,2738,1293,1892,1681,2006,0.76918500892325992,0.68340380549682878,0.83798604187437686,6000,1173,1522,1480,1712,0.79256756756756752,0.77069645203679371,0.86448598130841126,0,7,7,7,7,1.0,1.0,1.0,100,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,441,1398,1288,1644,0.34239130434782611,0.315450643776824,0.78345498783454992,0,0,0,0,0,,,,0,295,397,1260,1266,0.23412698412698413,0.743073047858942,0.995260663507109,5900
2022-02-19,Region 1,Country 13,2738,1236,1891,1678,2002,0.73659117997616208,0.65362242199894238,0.8381618381618382,5600,1154,1512,1478,1712,0.78078484438430307,0.76322751322751325,0.86331775700934577,0,7,7,7,7,1.0,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,313,1368,1278,1638,0.24491392801251957,0.22880116959064328,0.78021978021978022,0,0,0,0,0,,,,0,280,381,1260,1267,0.22222222222222221,0.73490813648293962,0.994475138121547,5600
2022-02-20,Region 1,Country 13,2738,1293,1891,1672,1994,0.77332535885167464,0.68376520359598092,0.83851554663991978,8400,1152,1513,1470,1703,0.78367346938775506,0.76140118968935888,0.86318261890780978,0,6,6,7,7,0.8571428571428571,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,551,1405,1278,1629,0.43114241001564946,0.39217081850533808,0.78453038674033149,0,0,0,0,0,,,,0,420,506,1267,1274,0.33149171270718231,0.83003952569169959,0.99450549450549453,8400
2022-02-21,Region 1,Country 13,2835,1361,1978,1714,2087,0.794049008168028,0.6880687563195147,0.82127455678006711,8840,1207,1573,1507,1765,0.80092899800929,0.76732358550540369,0.85382436260623229,0,6,6,7,7,0.8571428571428571,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,592,1480,1311,1690,0.45156369183829137,0.4,0.77573964497041425,0,0,0,0,0,,,,0,442,530,1287,1296,0.34343434343434343,0.83396226415094343,0.99305555555555558,8840
2022-02-22,Region 1,Country 13,2835,1373,1976,1716,2087,0.80011655011655014,0.694838056680162,0.82223287014853852,8060,1213,1572,1515,1766,0.80066006600660067,0.77162849872773542,0.85787089467723665,0,6,6,7,7,0.8571428571428571,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,504,1482,1313,1691,0.38385376999238385,0.340080971659919,0.77646363098758131,0,0,0,0,0,,,,0,403,502,1294,1303,0.31143740340030912,0.8027888446215139,0.99309286262471219,8060
2022-02-23,Region 1,Country 13,2831,1412,1974,1718,2081,0.82188591385331777,0.71529888551165144,0.82556463238827482,8360,1238,1570,1525,1767,0.81180327868852464,0.7885350318471338,0.86304470854555748,0,6,6,7,7,0.8571428571428571,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,632,1471,1314,1686,0.48097412480974122,0.42963970088375253,0.77935943060498225,0,0,0,0,0,,,,0,418,518,1304,1312,0.32055214723926378,0.806949806949807,0.99390243902439024,8360
2022-02-24,Region 1,Country 13,2831,1365,1969,1707,2076,0.79964850615114236,0.69324530218384972,0.8222543352601156,7260,1239,1572,1526,1761,0.81192660550458717,0.78816793893129766,0.86655309483248155,0,6,6,7,7,0.8571428571428571,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,523,1455,1302,1677,0.40168970814132104,0.35945017182130584,0.776386404293381,0,0,0,0,0,,,,0,363,460,1293,1300,0.28074245939675174,0.78913043478260869,0.99461538461538457,7260
2022-02-25,Region 1,Country 13,2832,1374,1969,1722,2075,0.79790940766550522,0.69781615033011679,0.8298795180722891,8300,1229,1575,1525,1761,0.80590163934426229,0.7803174603174603,0.86598523566155594,0,6,6,7,7,0.8571428571428571,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,511,1464,1317,1694,0.38800303720577067,0.34904371584699456,0.77744982290436837,0,0,0,0,0,,,,0,415,514,1296,1303,0.32021604938271603,0.80739299610894943,0.99462778204144286,8300
2022-02-26,Region 1,Country 13,2832,1325,1970,1717,2068,0.77169481654047756,0.67258883248730961,0.83027079303675044,7420,1207,1563,1521,1754,0.79355687047994738,0.77223288547664748,0.86716077537058156,0,6,6,7,7,0.8571428571428571,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,411,1435,1310,1688,0.31374045801526718,0.286411149825784,0.77606635071090047,0,0,0,0,0,,,,0,371,473,1287,1294,0.28826728826728826,0.78435517970401691,0.99459041731066455,7420
2022-02-27,Region 1,Country 13,2832,1316,1967,1714,2068,0.7677946324387398,0.66903914590747326,0.82882011605415862,6960,1183,1549,1515,1749,0.78085808580858085,0.763718528082634,0.86620926243567753,0,4,4,7,7,0.5714285714285714,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,418,1445,1308,1687,0.31957186544342508,0.28927335640138407,0.77534084173088325,0,0,0,0,0,,,,0,348,454,1289,1296,0.26997672614429791,0.76651982378854622,0.9945987654320988,6960
2022-02-28,Region 1,Country 13,2912,1418,2039,1761,2147,0.80522430437251558,0.69543894065718492,0.82021425244527246,23560,1236,1611,1546,1801,0.79948253557567917,0.76722532588454373,0.858411993337035,7730,4,4,7,7,0.5714285714285714,1.0,1.0,0,140,0,0,1,1,0.0,,1.0,5,0,0,0,0,,,,0,616,1517,1353,1747,0.45528455284552843,0.40606460118655241,0.77447052089295931,6765,0,0,0,0,,,,0,446,554,1327,1339,0.3360964581763376,0.80505415162454874,0.99103808812546679,8920
2022-03-01,Region 1,Country 13,2913,1426,2034,1765,2148,0.80793201133144477,0.70108161258603741,0.82169459962756053,9040,1243,1608,1553,1802,0.80038634900193173,0.77300995024875618,0.86182019977802438,0,5,5,7,7,0.7142857142857143,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,668,1528,1361,1749,0.49081557678177812,0.43717277486910994,0.77815894797026874,0,0,0,0,0,,,,0,452,561,1339,1350,0.33756534727408516,0.80570409982174684,0.99185185185185187,9040
2022-03-02,Region 1,Country 13,2891,1381,2034,1766,2136,0.7819932049830125,0.67895771878072764,0.82677902621722843,8160,1244,1590,1556,1797,0.7994858611825193,0.78238993710691829,0.865887590428492,0,5,5,7,7,0.7142857142857143,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,536,1499,1356,1744,0.39528023598820061,0.35757171447631753,0.77752293577981646,0,0,0,0,0,,,,0,408,519,1342,1353,0.30402384500745155,0.78612716763005785,0.991869918699187,8160
2022-03-03,Region 1,Country 13,2891,1421,2032,1769,2135,0.80327868852459017,0.69931102362204722,0.82857142857142863,7740,1256,1600,1559,1796,0.80564464400256575,0.785,0.8680400890868597,0,5,5,7,7,0.7142857142857143,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,585,1493,1340,1742,0.43656716417910446,0.39182853315472205,0.76923076923076927,0,0,0,0,0,,,,0,387,495,1331,1345,0.29075882794891061,0.78181818181818186,0.98959107806691449,7740
2022-03-04,Region 1,Country 13,2895,1405,2030,1766,2134,0.79558323895809735,0.69211822660098521,0.82755388940955954,5380,1253,1596,1561,1798,0.80269058295964124,0.78508771929824561,0.86818687430478314,0,5,5,7,7,0.7142857142857143,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,541,1492,1327,1740,0.40768651092690278,0.36260053619302951,0.76264367816091949,0,0,0,0,0,,,,0,269,449,1324,1339,0.20317220543806647,0.59910913140311806,0.98879761015683343,5380
2022-03-05,Region 1,Country 13,2895,1381,2032,1759,2137,0.7851051733939739,0.67962598425196852,0.82311651848385592,8460,1225,1598,1562,1804,0.78425096030729835,0.76658322903629539,0.86585365853658536,0,6,6,8,8,0.75,1.0,1.0,100,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,525,1486,1308,1738,0.40137614678899081,0.35329744279946163,0.75258918296892985,0,0,0,0,0,,,,0,418,529,1340,1357,0.31194029850746269,0.79017013232514177,0.98747236551215922,8360
2022-03-06,Region 1,Country 13,2896,1410,2032,1760,2136,0.80113636363636365,0.69389763779527558,0.82397003745318353,8480,1240,1596,1568,1804,0.79081632653061229,0.77694235588972427,0.86917960088691792,0,5,5,8,8,0.625,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,604,1530,1311,1736,0.4607170099160946,0.39477124183006534,0.755184331797235,0,0,0,0,0,,,,0,424,531,1329,1346,0.31903686982693757,0.79849340866290019,0.987369985141159,8480
2022-03-07,Region 1,Country 13,2948,1418,2075,1794,2184,0.79041248606466,0.68337349397590363,0.8214285714285714,6980,1282,1635,1597,1840,0.80275516593613028,0.78409785932721709,0.86793478260869561,0,5,5,8,8,0.625,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,600,1542,1340,1783,0.44776119402985076,0.38910505836575876,0.75154234436343237,0,0,0,0,0,,,,0,349,542,1336,1362,0.26122754491017963,0.64391143911439119,0.98091042584434651,6980
2022-03-08,Region 1,Country 13,2948,1438,2069,1795,2183,0.80111420612813367,0.69502174963750607,0.82226294090700869,9960,1296,1634,1604,1841,0.80798004987531169,0.79314565483476129,0.8712656165127648,0,6,6,8,8,0.75,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,588,1546,1339,1785,0.43913368185212848,0.38033635187580855,0.750140056022409,0,0,0,0,0,,,,0,498,621,1353,1376,0.36807095343680707,0.80193236714975846,0.98328488372093026,9960
2022-03-09,Region 1,Country 13,2920,1516,2069,1795,2163,0.84456824512534823,0.73272112131464473,0.82986592695330563,10500,1310,1632,1599,1831,0.81926203877423387,0.80269607843137258,0.87329328235936643,0,7,7,8,8,0.875,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,679,1569,1350,1781,0.502962962962963,0.43275971956660292,0.75800112296462663,0,0,0,0,0,,,,0,525,604,1376,1398,0.38154069767441862,0.86920529801324509,0.98426323319027187,10500
2022-03-10,Region 1,Country 13,2921,1463,2069,1793,2162,0.81595092024539873,0.70710488158530693,0.82932469935245146,9760,1311,1635,1599,1832,0.81988742964352723,0.80183486238532109,0.87281659388646293,0,8,8,10,10,0.8,1.0,1.0,200,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,623,1549,1351,1779,0.46113989637305697,0.40219496449322145,0.75941540191118606,0,0,0,0,0,,,,0,478,595,1383,1407,0.34562545191612437,0.80336134453781516,0.98294243070362475,9560
2022-03-11,Region 1,Country 13,2921,1424,2069,1791,2162,0.79508654383026245,0.68825519574673755,0.82839962997224792,8460,1275,1625,1599,1832,0.797373358348968,0.7846153846153846,0.87281659388646293,0,9,9,11,11,0.81818181818181823,1.0,1.0,100,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,559,1503,1355,1778,0.41254612546125463,0.37192282102461743,0.76209223847019125,0,0,0,0,0,,,,0,418,537,1381,1402,0.30267921795800146,0.77839851024208562,0.985021398002853,8360
2022-03-12,Region 1,Country 13,2921,1418,2069,1790,2160,0.79217877094972067,0.68535524407926529,0.82870370370370372,8080,1256,1614,1593,1829,0.78844946641556812,0.77819083023543989,0.87096774193548387,0,8,8,11,11,0.72727272727272729,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,494,1505,1356,1774,0.36430678466076694,0.32823920265780732,0.76437429537767754,0,0,0,0,0,,,,0,404,493,1381,1403,0.29254163649529324,0.81947261663286008,0.98431931575196008,8080
2022-03-13,Region 1,Country 13,2921,1429,2069,1795,2158,0.796100278551532,0.69067182213629774,0.83178869323447635,9120,1287,1626,1597,1829,0.80588603631809641,0.79151291512915134,0.87315472936030614,0,7,7,11,11,0.63636363636363635,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,582,1534,1355,1770,0.42952029520295204,0.379400260756193,0.7655367231638418,0,0,0,0,0,,,,0,456,581,1376,1398,0.33139534883720928,0.78485370051635117,0.98426323319027187,9120
2022-03-14,Region 1,Country 13,3018,1558,2147,1878,2249,0.82960596379126728,0.72566371681415931,0.83503779457536687,11620,1310,1644,1614,1852,0.81164807930607186,0.7968369829683698,0.87149028077753776,0,7,7,11,11,0.63636363636363635,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,735,1609,1439,1852,0.51077136900625431,0.45680546923555004,0.77699784017278617,0,0,0,0,0,,,,0,581,710,1450,1480,0.40068965517241378,0.8183098591549296,0.97972972972972971,11620
2022-03-15,Region 1,Country 13,3018,1487,2144,1880,2249,0.79095744680851066,0.69356343283582089,0.83592707870164518,9060,1308,1639,1619,1856,0.80790611488573194,0.79804758999389869,0.87230603448275867,0,7,7,11,11,0.63636363636363635,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,610,1611,1452,1856,0.42011019283746559,0.3786468032278088,0.78232758620689657,0,0,0,0,0,,,,0,453,624,1461,1488,0.31006160164271046,0.72596153846153844,0.98185483870967738,9060
2022-03-16,Region 1,Country 13,2910,1511,2139,1875,2225,0.80586666666666662,0.70640486208508646,0.84269662921348309,9280,1303,1636,1620,1848,0.804320987654321,0.79645476772616142,0.87662337662337664,0,9,9,12,12,0.75,1.0,1.0,100,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,584,1592,1441,1844,0.40527411519777934,0.36683417085427134,0.78145336225596529,0,0,0,0,0,,,,0,459,630,1462,1489,0.313953488372093,0.72857142857142854,0.98186702484889188,9180
2022-03-17,Region 1,Country 13,2911,1474,2139,1873,2223,0.78697277095568607,0.689107059373539,0.84255510571300041,9120,1284,1631,1622,1847,0.79161528976572137,0.78724708767627227,0.87818083378451539,0,9,9,12,12,0.75,1.0,1.0,0,0,1,1,2,2,0.5,1.0,1.0,0,0,0,0,0,,,,0,624,1571,1423,1837,0.43851018973998596,0.39719923615531511,0.77463255307566681,0,0,0,0,0,,,,0,456,632,1455,1482,0.3134020618556701,0.72151898734177211,0.98178137651821862,9120
2022-03-18,Region 1,Country 13,2911,1424,2137,1872,2222,0.76068376068376065,0.66635470285446885,0.84248424842484249,8080,1278,1626,1623,1848,0.78743068391866911,0.7859778597785978,0.87824675324675328,0,9,9,12,12,0.75,1.0,1.0,0,0,0,0,2,2,0.0,,1.0,0,0,0,0,0,,,,0,491,1579,1413,1836,0.34748761500353859,0.31095630145661812,0.76960784313725494,0,0,0,0,0,,,,0,404,584,1450,1478,0.27862068965517239,0.69178082191780821,0.98105548037889034,8080
2022-03-19,Region 1,Country 13,2911,1360,2135,1865,2221,0.72922252010723865,0.63700234192037475,0.83971184151283207,7140,1249,1626,1624,1848,0.76908866995073888,0.7681426814268143,0.87878787878787878,0,8,8,12,12,0.66666666666666663,1.0,1.0,0,0,0,0,2,2,0.0,,1.0,0,0,0,0,0,,,,0,413,1549,1400,1829,0.295,0.26662362814719176,0.76544559868780759,0,0,0,0,0,,,,0,357,536,1431,1461,0.24947589098532494,0.66604477611940294,0.97946611909650927,7140
2022-03-20,Region 1,Country 13,2911,1403,2132,1859,2221,0.75470683162990859,0.65806754221388364,0.83701035569563265,7740,1250,1619,1621,1846,0.77112893275755712,0.77208153180975914,0.87811484290357533,0,7,7,12,12,0.58333333333333337,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,494,1596,1389,1822,0.35565154787616993,0.30952380952380953,0.76234906695938531,0,0,0,0,0,,,,0,387,566,1428,1458,0.27100840336134452,0.68374558303886923,0.97942386831275718,7740
2022-03-21,Region 1,Country 13,3197,1471,2388,1900,2500,0.77421052631578946,0.61599664991624792,0.76,8820,1316,1662,1663,1903,0.79134095009019845,0.79181708784596871,0.87388334209143459,0,6,6,12,12,0.5,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,516,1808,1398,2057,0.36909871244635195,0.28539823008849557,0.67963052989790962,0,0,0,0,0,,,,0,441,826,1446,1688,0.30497925311203322,0.53389830508474578,0.85663507109004744,8820
2022-03-22,Region 1,Country 13,3197,1464,2385,1907,2500,0.767697954902989,0.61383647798742136,0.7628,8940,1318,1655,1668,1906,0.790167865707434,0.79637462235649548,0.87513116474291708,0,8,8,12,12,0.66666666666666663,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,604,1801,1413,2060,0.42745930644019814,0.33536923931149359,0.68592233009708736,0,0,0,0,0,,,,0,447,832,1459,1699,0.30637422892392047,0.53725961538461542,0.85874043555032376,8940
2022-03-23,Region 1,Country 13,3089,1473,2383,1910,2494,0.77120418848167538,0.61812840956777171,0.76583801122694461,8080,1322,1660,1672,1906,0.79066985645933019,0.79638554216867474,0.87722980062959077,0,8,8,13,13,0.61538461538461542,1.0,1.0,100,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,540,1812,1419,2059,0.38054968287526425,0.29801324503311261,0.68916949975716368,0,0,0,0,0,,,,0,399,791,1440,1677,0.27708333333333335,0.504424778761062,0.85867620751341678,7980
2022-03-24,Region 1,Country 13,3089,1492,2382,1908,2493,0.78197064989517817,0.62636439966414781,0.76534296028880866,9340,1313,1652,1669,1905,0.786698621929299,0.7947941888619855,0.87611548556430441,0,9,9,14,14,0.6428571428571429,1.0,1.0,100,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,544,1787,1418,2057,0.383638928067701,0.30442081701175155,0.68935342732134175,0,0,0,0,0,,,,0,462,815,1393,1638,0.33165829145728642,0.56687116564417173,0.8504273504273504,9240
2022-03-25,Region 1,Country 13,3090,1496,2376,1910,2491,0.78324607329842932,0.62962962962962965,0.7667603372139703,8540,1324,1648,1677,1905,0.789505068574836,0.80339805825242716,0.88031496062992121,0,10,10,15,15,0.66666666666666663,1.0,1.0,100,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,462,1784,1420,2054,0.32535211267605635,0.25896860986547088,0.691333982473223,0,0,0,0,0,,,,0,422,779,1393,1637,0.30294328786791097,0.54172015404364571,0.85094685400122172,8440
2022-03-26,Region 1,Country 13,3090,1435,2374,1907,2487,0.75249082328264294,0.60446503791069928,0.76678729392842782,4120,1291,1639,1669,1901,0.77351707609346909,0.78767541183648571,0.87795896896370329,0,11,11,15,15,0.73333333333333328,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,447,1762,1408,2047,0.31747159090909088,0.25368898978433596,0.68783585735222275,0,0,0,0,0,,,,0,206,686,1390,1634,0.14820143884892087,0.30029154518950435,0.85067319461444313,4120
2022-03-27,Region 1,Country 13,3090,1473,2367,1897,2487,0.7764891934633632,0.62230671736375154,0.76276638520305584,9040,1278,1628,1667,1900,0.76664667066586678,0.785012285012285,0.87736842105263158,0,10,10,15,15,0.66666666666666663,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,553,1781,1391,2046,0.39755571531272466,0.31049971925884334,0.679863147605083,0,0,0,0,0,,,,0,452,807,1384,1629,0.32658959537572252,0.5600991325898389,0.84960098219766733,9040
2022-03-28,Region 1,Country 13,3183,1536,2454,1939,2578,0.79216090768437342,0.62591687041564792,0.752133436772692,9660,1323,1674,1696,1944,0.78007075471698117,0.79032258064516125,0.87242798353909468,0,10,10,15,15,0.66666666666666663,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,588,1868,1421,2128,0.41379310344827586,0.31477516059957172,0.66776315789473684,0,0,0,0,0,,,,0,483,884,1409,1694,0.34279630943931866,0.5463800904977375,0.83175914994096811,9660
2022-03-29,Region 1,Country 13,3183,1493,2454,1947,2576,0.76682074987159732,0.60839445802770986,0.75582298136645965,9260,1343,1681,1701,1944,0.78953556731334507,0.7989292088042832,0.875,0,11,11,15,15,0.73333333333333328,1.0,1.0,0,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,539,1882,1421,2133,0.37931034482758619,0.28639744952178531,0.66619784341303334,0,0,0,0,0,,,,0,463,894,1417,1702,0.3267466478475653,0.51789709172259513,0.83254994124559345,9260
2022-03-30,Region 1,Country 13,3178,1478,2451,1946,2569,0.7595066803699897,0.60301917584659326,0.75749318801089915,9060,1350,1681,1704,1940,0.79225352112676062,0.80309339678762637,0.87835051546391751,0,13,13,16,16,0.8125,1.0,1.0,100,0,0,0,1,1,0.0,,1.0,0,0,0,0,0,,,,0,540,1869,1418,2128,0.38081805359661497,0.28892455858747995,0.66635338345864659,0,0,0,0,0,,,,0,448,885,1422,1706,0.31504922644163152,0.5062146892655367,0.83352872215709262,8960
2022-03-31,Region 1,Country 13,3178,1504,2450,1948,2563,0.77207392197125257,0.6138775510204082,0.760046820132657,35910,1322,1671,1702,1932,0.7767332549941246,0.7911430281268701,0.88095238095238093,8510,83,83,87,87,0.95402298850574707,1.0,1.0,7100,1740,0,0,1,1,0.0,,1.0,5,0,0,0,0,,,,0,631,1849,1419,2123,0.44467935165609584,0.34126554894537586,0.66839378238341973,7095,0,0,0,0,,,,0,573,967,1432,1715,0.40013966480446927,0.59255429162357809,0.83498542274052479,11460
2022-04-01,Region 1,Country 13,3178,1497,2450,1942,2561,0.770854788877446,0.61102040816326531,0.75829754002342831,12940,1286,1661,1701,1930,0.75602586713697828,0.77423239012642986,0.8813471502590674,0,100,100,117,117,0.85470085470085466,1.0,1.0,3000,0,1,1,2,2,0.5,1.0,1.0,0,0,0,0,0,,,,0,583,1881,1347,2121,0.4328136599851522,0.30994152046783624,0.635077793493635,0,0,0,0,0,,,,0,497,934,1424,1705,0.34901685393258425,0.5321199143468951,0.83519061583577714,9940
2022-04-02,Region 1,Country 13,3178,1382,2450,1941,2558,0.71200412158681092,0.56408163265306122,0.75879593432369041,10340,1222,1653,1699,1928,0.71924661565626835,0.73926194797338174,0.88122406639004147,0,93,93,124,124,0.75,1.0,1.0,700,0,1,1,2,2,0.5,1.0,1.0,0,0,0,0,0,,,,0,548,1844,1348,2118,0.40652818991097922,0.29718004338394793,0.63644948064211515,0,0,0,0,0,,,,0,482,918,1425,1706,0.33824561403508774,0.52505446623093677,0.83528722157092616,9640
2022-04-03,Region 1,Country 13,3178,1665,2448,2179,2556,0.76411197797154662,0.68014705882352944,0.85250391236306733,10500,1177,1648,1700,1928,0.69235294117647062,0.71419902912621358,0.88174273858921159,0,74,74,127,127,0.58267716535433067,1.0,1.0,300,0,0,0,2,2,0.0,,1.0,0,0,0,0,0,,,,0,926,1861,1592,2115,0.58165829145728642,0.49758194519075766,0.75271867612293142,0,0,0,0,0,,,,0,510,944,1436,1717,0.35515320334261841,0.5402542372881356,0.83634245777518923,10200
2022-04-04,Region 1,Country 13,3286,1859,2541,2268,2659,0.81966490299823636,0.73160173160173159,0.85295223768333961,11800,1297,1702,1724,1966,0.75232018561484915,0.76204465334900118,0.87690742624618512,0,100,100,135,135,0.7407407407407407,1.0,1.0,800,0,1,1,2,2,0.5,1.0,1.0,0,0,0,0,0,,,,0,1039,1973,1661,2212,0.625526791089705,0.52660922453117076,0.75090415913200725,0,0,0,0,0,,,,0,550,1041,1457,1800,0.37748798901853126,0.52833813640730065,0.80944444444444441,11000
2022-04-05,Region 1,Country 13,3287,1518,2537,2267,2658,0.6696074106749007,0.59834450137958217,0.85289691497366438,11320,1325,1695,1726,1966,0.76767091541135568,0.78171091445427732,0.87792472024415058,0,98,98,138,138,0.71014492753623193,1.0,1.0,300,0,0,0,2,2,0.0,,1.0,0,0,0,0,0,,,,0,655,1948,1663,2211,0.39386650631389059,0.33624229979466119,0.75214834916327455,0,0,0,0,0,,,,0,551,1013,1436,1780,0.38370473537604455,0.543928923988154,0.80674157303370786,11020
2022-04-06,Region 1,Country 13,3283,1857,2533,2267,2651,0.81914424349360393,0.73312277931306746,0.8551490003772162,9540,1314,1683,1722,1964,0.76306620209059228,0.78074866310160429,0.87678207739307534,0,105,105,139,139,0.75539568345323738,1.0,1.0,100,0,0,0,2,2,0.0,,1.0,0,0,0,0,0,,,,0,914,1942,1657,2211,0.55159927579963786,0.470648815653965,0.749434644957033,0,0,0,0,0,,,,0,472,971,1436,1780,0.32869080779944287,0.486096807415036,0.80674157303370786,9440
2022-04-07,Region 1,Country 13,3283,1471,2529,2269,2645,0.64830321727633322,0.58165282720442868,0.85784499054820418,8720,1322,1685,1725,1962,0.7663768115942029,0.7845697329376855,0.87920489296636084,0,103,103,139,139,0.74100719424460426,1.0,1.0,0,0,0,0,2,2,0.0,,1.0,0,0,0,0,0,,,,0,526,1925,1647,2203,0.31936854887674559,0.27324675324675324,0.74761688606445753,0,0,0,0,0,,,,0,436,928,1428,1772,0.30532212885154064,0.46982758620689657,0.80586907449209932,8720
2022-04-08,Region 1,Country 13,3283,1476,2530,2265,2644,0.65165562913907282,0.583399209486166,0.85665658093797281,8220,1298,1685,1720,1958,0.75465116279069766,0.770326409495549,0.87844739530132787,0,93,93,139,139,0.6690647482014388,1.0,1.0,0,0,0,0,2,2,0.0,,1.0,0,0,0,0,0,,,,0,527,1921,1643,2200,0.32075471698113206,0.27433628318584069,0.74681818181818183,0,0,0,0,0,,,,0,411,916,1421,1764,0.28923293455313159,0.44868995633187775,0.80555555555555558,8220
2022-04-09,Region 1,Country 13,3284,1764,2530,2264,2644,0.77915194346289751,0.69723320158102764,0.85627836611195163,11460,1285,1677,1724,1959,0.7453596287703016,0.76624925462134763,0.88004083716181725,0,98,98,139,139,0.70503597122302153,1.0,1.0,0,0,0,0,2,2,0.0,,1.0,0,0,0,0,0,,,,0,795,1920,1636,2196,0.48594132029339854,0.4140625,0.74499089253187611,0,0,0,0,0,,,,0,573,824,1709,1753,0.33528379169104738,0.69538834951456308,0.97490017113519678,11460
2022-04-10,Region 1,Country 13,3284,1827,2530,2253,2644,0.810918774966711,0.72213438735177871,0.85211800302571861,15860,1297,1677,1716,1956,0.7558275058275058,0.77340488968395948,0.87730061349693256,0,93,93,140,140,0.66428571428571426,1.0,1.0,100,0,0,0,2,2,0.0,,1.0,0,0,0,0,0,,,,0,553,1927,1624,2192,0.34051724137931033,0.28697457187337833,0.74087591240875916,0,0,0,0,0,,,,0,788,946,1697,1742,0.46434885091337652,0.83298097251585623,0.97416762342135477,15760
